,user_degree,avg_pop_choice,avg_aud_omni
FoeTusGirl,5.0,2265.6,26.383122652110217
juniorbonner,2.0,3921.5,26.368211666274163
QueenofdaStoned,2.0,3294.5,27.323696462740624
Nate999,7.0,2298.714285714286,26.28651719440929
Ikar-OS,30.0,3263.5333333333333,26.08873502856499
Avihush,13.0,5531.384615384615,25.136202246382666
beachian,3.0,4121.0,26.258896273091327
varcoldfoott,9.0,2584.8888888888887,27.00534551207008
junkit,4.0,5074.75,24.926958780785725
ECShepard,4.0,7633.5,23.19988693701857
Hishmacla,24.0,2542.0833333333335,24.493591375933345
r0n3,45.0,2436.6666666666665,25.298981147368686
Joorid,2.0,5921.5,23.69776011401771
kora_orwat,1.0,2093.0,26.340181557572862
SstrawBerryy,25.0,2500.84,23.71126843094175
VictorVizcaino,3.0,2920.0,26.713794890313917
EscTony1998,2.0,3631.5,22.215704795946294
dijdij,6.0,2383.0,25.480641115618713
Red-pumpkin,1.0,1534.0,27.941329856584094
buzlarkralicesi,7.0,2622.714285714286,25.98478636242367
queenjoplin,6.0,3751.8333333333335,27.56326279861464
SawatDeeDrama,7.0,1269.5714285714287,25.805762345911294
FireTheft,9.0,4657.555555555556,24.427963726592417
mb-twoday,2.0,551.0,25.57675525323631
rapncs,1.0,4025.0,28.22534161490683
timahelm61,9.0,2647.222222222222,25.631588895336783
EdwartSky,3.0,1922.6666666666667,17.830365288509224
MacBride,38.0,3031.315789473684,26.26341553723663
Nima-Jamali,1.0,4037.0,28.587565023532328
Giacomo823,3.0,1208.0,23.33229940669071
saintediablo,1.0,261.0,21.632183908045977
NamelessHomeles,15.0,3867.266666666667,25.78027208739042
Herr_Liddell,42.0,1965.2857142857142,28.039263294733548
earthil,4.0,2009.25,26.931796068020457
GothikaHardcore,46.0,2742.6739130434785,26.055447827708637
KlaneWuede,11.0,2370.6363636363635,25.482323787280794
Pickachul,1.0,1942.0,28.10401647785788
girl_called_foo,24.0,3261.2083333333335,25.774937933317513
erotica_bliss,10.0,5040.0,24.351775436366605
felipe723,11.0,3215.909090909091,22.537491968943677
FuryRex,11.0,3429.3636363636365,24.912395553808494
ParachuteWoman,9.0,3370.0,28.01928853615208
HaroldBeyer,9.0,1022.6666666666666,26.198690651513914
hitomitay93,2.0,1243.0,16.918924780567462
widewise,9.0,2685.6666666666665,26.049594271509683
Grapefollowyou,3.0,3735.0,24.115402225580965
Chilou,3.0,4628.0,23.14416371278087
andrefireside,7.0,3200.5714285714284,23.245425277668726
sonyuh,12.0,4461.416666666667,23.345608223827117
KingSprayBall,3.0,1630.6666666666667,26.660443063613144
maskara_snake,5.0,2694.4,22.339448180290493
Unseen_Terror2,12.0,2526.0833333333335,25.801299020398048
poemamuerto,2.0,1881.5,29.003524921269783
paulmevans,1.0,11031.0,21.42534675006799
vinouma,48.0,2819.5833333333335,25.36255532455907
i23591285,2.0,2828.0,26.753441040089218
rrringo,2.0,1915.5,25.1897491189279
cjardelalves,10.0,4412.2,22.566628000934323
RedAmir,2.0,4217.5,26.041020081472723
markeeeeetka,5.0,5013.6,24.913898175559666
Biohazord,1.0,238.0,20.10924369747899
kinhoblackout,1.0,165.0,14.242424242424242
matinovs,6.0,2765.8333333333335,23.839812842275403
rafaney8,1.0,2874.0,25.478079331941544
V1cious47,1.0,387.0,17.94573643410853
MayangMadana,1.0,2524.0,25.497622820919176
tobbsen,4.0,7584.75,23.75523014545634
MuffinDeluxe,29.0,2882.5862068965516,25.02031078257047
Bassdread,1.0,3146.0,26.1106166560712
staiain,1.0,7093.0,21.984350768363175
Screa_per,34.0,3068.294117647059,26.66223469692133
DeadPengvin,5.0,2820.6,27.117340107944607
Azrack17,3.0,6787.333333333333,25.723742431724883
Keitama,2.0,4952.5,24.80120810110904
smejdil,2.0,1697.0,22.428004679998388
fernandodasilva,12.0,2807.4166666666665,23.48096492567909
theartofwarfare,3.0,1886.3333333333333,28.53867242735087
lodenbird,8.0,2686.125,24.57562884030514
deadette,5.0,1970.8,21.736869040336007
srcrimson,2.0,319.0,16.576482062993623
grafonola,6.0,5677.166666666667,25.403733639732152
Big-Burger-Bird,5.0,1801.0,26.28152691311047
afaerie,5.0,6280.2,24.042093056905895
stelladallas,4.0,2209.5,23.68071177921918
Jayko8472,32.0,3269.03125,25.69041187150514
EliahWeekers,3.0,3365.0,18.83044985968246
hunkydoris,5.0,2162.8,26.361204412337997
MatheusLuiz_,3.0,542.3333333333334,26.404881178704297
Rifle,2.0,1620.5,24.958385715017094
neilometer,2.0,5807.0,24.503355739310066
matoca,4.0,8144.25,22.31742335594007
Mejczus,13.0,1961.5384615384614,26.08356794153011
spartannl,3.0,1324.0,26.485393735619414
YANKESS76,20.0,1190.9,27.73550578284313
Flurps,2.0,577.0,21.502422030524222
vinicius_metal,2.0,2749.5,28.14043033937075
FSDGSHDA,12.0,2443.6666666666665,26.643872973651657
valenmipho,3.0,6557.0,24.524782029886946
saidomeugramado,1.0,8440.0,23.427251184834123
AK-FourtySeven,5.0,6510.4,24.415485657411356
felipesakai,3.0,3986.3333333333335,23.158392303735496
adt_abs,35.0,2073.8285714285716,24.614935557097137
rczernecki,4.0,4387.25,25.875468562967896
Harry24,40.0,3577.95,26.18732039817592
dequoder,10.0,2155.9,26.011871625590466
xMtx,19.0,4156.684210526316,24.96091224239068
Mc-Muffin,39.0,3388.051282051282,26.029172822694214
LadyDraconian,9.0,3745.0,23.971637383923618
madsupersonic,4.0,2342.25,21.289157940074208
january45,1.0,8991.0,21.468802135468803
__psionic,5.0,1717.0,25.547136480724028
martinkadp,25.0,2756.72,23.764810965804518
Diphallus,2.0,2070.0,26.19212925358892
shekhanin,1.0,6427.0,25.22887817021939
Niachi,9.0,5073.888888888889,25.69087015008175
TZVNDXRVGX,31.0,2580.3225806451615,25.71065512704674
dedaythematrix,1.0,3233.0,25.203835446953295
Sherst45,44.0,2656.159090909091,25.764164775199617
Fingolfin7001,5.0,3489.8,25.05520384668223
Duderon,7.0,4745.714285714285,25.426471944121143
Melian_Night,46.0,2876.1521739130435,27.003207531184266
iorgostse,3.0,3258.6666666666665,26.891833205413274
potterican,16.0,2906.0,24.640908636538754
carlospatton,5.0,4855.0,25.2846427262482
mceyedol,1.0,7093.0,21.984350768363175
ua,10.0,2784.7,24.610450592925467
Nutriti0N,3.0,4055.6666666666665,22.2971020973002
broonie,21.0,4325.9047619047615,24.485108444027553
LihChoi,1.0,782.0,10.847826086956522
der-gluk,2.0,1205.5,22.817207651228493
BonsaiWeed,3.0,1204.3333333333333,22.67002549776674
Elleeeeeee,34.0,3213.4411764705883,24.50010767304805
Harperactive,23.0,2663.1304347826085,23.3450925205055
daronsbitch,20.0,3040.25,26.654025981812442
maxxina,38.0,3455.1052631578946,25.505482486994
Blazelord,40.0,2046.35,26.29626101123464
Hyoran,5.0,3212.6,23.19516571404616
Arcadehead,2.0,6325.5,24.3266141824885
viadiva,4.0,3745.75,24.88579071272726
crazy_smile_,17.0,4250.117647058823,24.33751504191495
Minajz,2.0,4295.5,23.83596710647798
Shubivan_Kenoby,1.0,351.0,29.245014245014247
Tutinho,3.0,1973.3333333333333,23.915380778085307
beny12345,1.0,4063.0,26.201082943637704
WLLG,1.0,960.0,26.867708333333333
Ines-Incinerate,2.0,5689.0,22.793365017685293
RodrigoEsper,2.0,7474.0,23.321685374012805
spejle,44.0,3312.2045454545455,25.91091700984729
rainbow-worrier,4.0,1711.0,26.228304557732145
freemanisace,1.0,8991.0,21.468802135468803
ivolime,11.0,2108.090909090909,22.69235271629964
dashandor,32.0,2878.5,26.527387243300705
durrrrrrrr,1.0,10274.0,23.076114463694765
thevice_roy,3.0,2983.3333333333335,28.96291864099565
Tahalamartien,16.0,4152.375,26.15790368935056
JohnitoBravo,35.0,2977.657142857143,25.940429174785336
kkinetic,7.0,355.7142857142857,22.77656554167876
coxy,33.0,4084.6969696969695,25.199215169467085
Theozoologist,3.0,1408.3333333333333,28.462086996423142
ShowtimeCA,1.0,169.0,20.644970414201183
SgtPtro,2.0,6963.0,23.306741493266316
FelipeFdO,1.0,165.0,14.242424242424242
Ciono,10.0,5400.9,25.205712117253277
THeBLaKRaVeN,50.0,3229.88,26.5732964841053
EndlessDelirium,8.0,2933.5,27.631367319865618
Notechdex,2.0,3227.5,27.18310836145096
Papierherz,3.0,6574.666666666667,21.543751353794775
Swamp_Man06,18.0,2677.9444444444443,27.86404306033171
mercedesglgl,25.0,3285.84,25.743736622866358
Armandotrue,9.0,2722.4444444444443,27.540507272014352
NostraCantus,16.0,2394.5,26.837170174510284
MarkArchangel,1.0,957.0,29.599791013584117
hoax_X,3.0,1853.3333333333333,26.91460526026589
vokator,5.0,4508.2,25.288794992133596
mitchco,4.0,1702.0,22.957229382828054
monojoe,3.0,1610.6666666666667,24.125458502012
Entripy777,5.0,5863.2,24.30663165487715
PunkyFunkyDucky,6.0,3027.0,27.77091021551925
Amy_Aline,4.0,4204.25,24.116748808992142
Kriss-,41.0,2608.6341463414633,25.791917120732606
panzer669s,21.0,2489.3333333333335,27.021700322762708
le_criminel,44.0,3160.2045454545455,26.965142931408934
unhall0wed,13.0,1345.4615384615386,28.06714849219754
puduu,5.0,4251.8,22.760979707989325
Jonny_B_112,47.0,3208.851063829787,26.09322107678752
RSt123,5.0,5980.2,25.46434984300414
nagyjamesm,6.0,6668.166666666667,25.354855738502994
alekleka,21.0,3268.0476190476193,23.537782304641855
laurahapponen,44.0,2557.159090909091,26.241346133900993
Tiwaz89,17.0,2397.4117647058824,26.236583258762884
Xe4ro,44.0,3059.159090909091,26.368583120605933
MeNTaLPSyCHo,44.0,3264.4772727272725,25.567746268970435
cleuby,45.0,3338.8888888888887,26.16995580409519
wynonnaearp,8.0,5492.375,26.122797625336258
Emilie_Flege,11.0,1764.8181818181818,27.08424141335994
Ivezinhah,42.0,3366.690476190476,25.68292954518315
geochen,32.0,3274.59375,24.679583128591762
zoonman,2.0,4578.0,22.582577710890263
Acid3P,45.0,2731.133333333333,25.574543590687032
Poppyskins,2.0,5420.0,24.65257427378808
orontes,1.0,10274.0,23.076114463694765
_Ace,11.0,3969.818181818182,26.487712967754053
toanesumjas,2.0,4712.5,21.42280483436674
Lost-indream,44.0,3657.431818181818,25.46123467847423
morphinella,33.0,3470.939393939394,25.659175492960404
raimundoneto,8.0,3376.125,24.308780835231584
mr_pandino,5.0,5148.0,24.858700297672108
VinceIsBr00tal,34.0,2575.8529411764707,27.607725113305392
ThRuinedStoner,1.0,1125.0,27.942222222222224
Santaji,4.0,604.25,26.530190832543717
deeptoaster,4.0,3372.25,26.826836133960388
growl,22.0,3667.8636363636365,26.225710488418898
jonjonjon107,2.0,707.5,24.91452432775276
DaftLeo,17.0,2713.294117647059,23.12041685053202
rocket--queen,46.0,3014.521739130435,27.129680320127644
KasumiYume,23.0,1807.9565217391305,25.788904781827465
SteveHarrisOwen,9.0,2074.3333333333335,27.42579212026432
James_Water2,4.0,3550.5,27.35601556516457
WrathofKings,3.0,5809.0,25.322049886235845
Llan,33.0,2545.181818181818,26.5172709072275
jonatasciccone,1.0,7093.0,21.984350768363175
seaofworry,2.0,3744.0,22.712459428598798
Franziskaner91,34.0,2552.1470588235293,27.59684549484037
BrunoMonteiro08,2.0,2588.0,22.581321253630414
acdha,7.0,3094.0,26.968781834945457
vilnuy,6.0,2620.5,27.57233268547419
saurabhsamdani,2.0,3724.0,27.51769347191059
_fishnetmonkey,31.0,3876.2580645161293,25.40568771118128
dlsdlopes,1.0,1498.0,25.68758344459279
bettiedita,1.0,523.0,24.46845124282983
RisaAlbarn,4.0,2518.5,20.599117875289085
sontce,43.0,3375.279069767442,26.64666076498482
ezrakoeni,4.0,5678.0,22.115300747987654
oakenshield1,23.0,2670.608695652174,27.38714661624595
big_E,36.0,3063.1111111111113,25.497376114806432
dsroka005,4.0,4868.0,24.559116437676145
rlbgator,2.0,3788.5,28.503155142373682
Sakson,13.0,3266.923076923077,23.483599160305005
IGORSERRADO,2.0,3393.5,23.260665470892743
RenatoMarx,43.0,3519.8372093023254,25.358909260758665
Prototype_RD04,3.0,3097.3333333333335,26.78093849461638
maryhase,9.0,2609.3333333333335,25.408378869110276
EliEndrup,41.0,3904.4146341463415,25.809633993224562
super-goomba,41.0,1627.7560975609756,27.955907634515402
Janishier,1.0,11031.0,21.42534675006799
AnarhcoLiberal,9.0,3043.1111111111113,25.54587222297802
befluffy,6.0,2362.0,24.675723228935656
xx_Kari_xx,12.0,3359.25,25.579268616846946
NoiharaHimari,16.0,2572.8125,23.319592025747326
CityOfDoors,1.0,4063.0,26.201082943637704
Denis-Vojd,42.0,2402.1428571428573,27.265515917713227
lostcrow_br,21.0,2231.4761904761904,26.670018585346025
muzziac,30.0,2689.3,25.977907673297466
zehn_kh,3.0,1400.6666666666667,25.546627089609547
Ziolek,3.0,8041.333333333333,23.85415858597578
KnightFury,4.0,3304.25,26.97972094407897
Kjalle,4.0,4459.5,26.92179505537856
safeinhere,3.0,6144.333333333333,24.893234650103793
hoopr,12.0,4957.083333333333,24.735201614987105
Luconcio,23.0,1672.5217391304348,26.975836999160137
thefamespears,1.0,7093.0,21.984350768363175
ethr,5.0,1437.0,27.636218233090567
Heartshackles,5.0,1305.2,19.25184685707468
heisenberg90,3.0,4836.666666666667,25.12660241666101
Lucwid,18.0,4048.777777777778,25.73730626805628
Shanodyn,5.0,2840.4,25.795798874323424
Nazcain,2.0,2604.5,26.776301103304775
Jpierpont,4.0,3705.0,24.77081244444454
DisAngle,2.0,3927.5,22.430629729172562
eth3er,4.0,3914.0,23.549819828898563
Mateusok,2.0,3256.0,26.55557216103741
fridtjof1981,2.0,8135.5,23.3275588712172
DaJuWi,39.0,3651.846153846154,25.818897552849325
Kimmens,7.0,2012.142857142857,27.33969088719801
afturmath,3.0,2940.0,25.210787590241754
Very_Metal_Ian,4.0,2308.5,25.843412280498722
monomonki,5.0,7153.0,23.610254757662073
full243,1.0,1877.0,28.69952051145445
postavolta,39.0,2689.3076923076924,26.24251430919299
reggieveggie,4.0,4373.75,25.178525739150402
nibelungen_lied,1.0,1302.0,27.452380952380953
BreatheTheLight,2.0,5459.0,26.943397393324076
dema1,20.0,4011.35,26.880643269167763
maselq,3.0,3272.6666666666665,25.192129343723746
msroka,10.0,4952.0,25.525088701788643
smousnotdead,4.0,4676.75,24.416921375830864
fret-bullshit,41.0,3623.170731707317,25.98531068715226
VicGuilherme,1.0,782.0,10.847826086956522
Ioreky,35.0,3463.5142857142855,25.030739215143278
mayn1,1.0,238.0,21.638655462184875
Ao-Li,17.0,3588.5882352941176,25.466626882647304
JulERem,13.0,3789.3846153846152,25.691225985771116
kirashi3,4.0,5016.25,23.906895041426672
AngryGengar,2.0,1902.0,24.155786395533372
SoWrongItsJanet,2.0,797.5,27.591049297058987
Fomalhaut_B,11.0,2722.818181818182,26.924867947122213
ThunderShock,10.0,3131.7,24.100449127822344
HarrisonStickle,2.0,4785.0,25.069601148153012
Navonod9,38.0,3652.4473684210525,25.34254795049846
septiandara,1.0,452.0,13.163716814159292
Hugedude,5.0,2828.6,24.930502246495656
kortez_PL,38.0,3181.4736842105262,25.88238883753437
VirtualToY,23.0,2596.913043478261,25.701139659905518
hiidrasidi,8.0,3956.625,25.14519130878406
Fan_from_Mars,1.0,533.0,19.79924953095685
abject_hero,2.0,1201.0,24.252721833518603
bigwillch,3.0,3307.3333333333335,25.876035355817052
ikabupini,6.0,1704.1666666666667,26.06271835588639
anelowy,3.0,2606.6666666666665,26.299998583802132
figueiredo91,1.0,165.0,14.242424242424242
ROliCK,50.0,3319.92,26.257119819051965
General_Sloth,1.0,3334.0,28.047090581883623
juniorhotrod,2.0,696.5,26.835558790593502
Isis_go,4.0,5780.5,22.473666302265205
txuiel,1.0,165.0,14.242424242424242
Sanchez85,46.0,3094.217391304348,26.574899655726853
sugarbeet26,6.0,3516.5,25.125308916284258
laurakas,1.0,3715.0,29.169313593539705
robotpolisher,26.0,3498.1923076923076,24.478516343775684
alexander_ji,46.0,3663.217391304348,24.603243507140746
CharlesWD,9.0,5849.777777777777,24.2545826750724
absolution16,43.0,3834.6279069767443,25.976727962935225
Joschi_sunshine,4.0,2279.75,23.111207962581666
unklemunky,1.0,8991.0,21.468802135468803
shalfej_shur,14.0,4088.8571428571427,25.294901459032882
TonyHranica,1.0,836.0,29.642344497607656
Neverender419,2.0,3551.0,27.53160432144044
gregi_be,10.0,4235.3,24.249841074511835
plaxeen,17.0,2667.764705882353,22.73212024433541
kalouas,3.0,4025.0,27.70197828687992
nightwindsent,17.0,639.1176470588235,21.41449006929564
eloskar,2.0,5523.0,23.537668140008268
JoshCIVM,21.0,2440.1428571428573,25.119463604267747
Fashion_Coat,21.0,3420.3333333333335,25.120737522550854
izeckmcdoom,1.0,519.0,21.393410852713178
Bademeier,1.0,1246.0,30.43900481540931
XpL0d3r,1.0,1498.0,25.68758344459279
phsampaio,5.0,2272.4,28.19906204691033
Jack_A_Lynn,3.0,3092.0,26.726655511565724
nhteigen,2.0,6925.0,24.243180647116294
eltinoman,8.0,3784.125,24.54728561626815
Schiiizo_Punk,45.0,2732.0666666666666,27.13012481566577
wytzeroel,10.0,5639.3,24.255831046688478
urbamaniac,3.0,3633.0,26.773735493207493
TheFella,12.0,3938.75,25.296654631246483
Nettal,14.0,4451.857142857143,24.76603792256242
DJDonegal,4.0,475.25,21.14431486510049
d_nebula,48.0,3387.5625,26.58062873938857
Serious_Stason,2.0,3344.0,26.398352975446347
rafahouse,4.0,5215.5,21.31185520239752
JimBrantley,2.0,830.5,26.227950662068917
OneSalient,6.0,4206.333333333333,26.36586872382489
B-u-r-z-u-m,6.0,1114.1666666666667,26.52712477086709
f_ckwar,6.0,2995.1666666666665,24.967804897322022
kierkiegaard,8.0,3761.875,25.093720095880723
Sybrand,43.0,3714.3720930232557,25.968023218485605
greg1964,1.0,6427.0,25.22887817021939
reiben,3.0,1995.3333333333333,28.018510780771663
najara,34.0,3530.705882352941,25.528055760562864
travisbell,2.0,5124.0,25.193032730423344
a13b1,25.0,1974.36,22.594667336227282
kpohas,8.0,6666.375,24.187685945692866
Enbru,16.0,3477.1875,23.904756661708454
irisvanhoorn,37.0,3719.5135135135133,25.950876914840578
astroLV,42.0,3406.4761904761904,25.201044452123234
Secalluwu,4.0,5743.0,20.962721498358917
gcrn,2.0,3687.5,23.51411645329464
13master13,5.0,5601.8,26.554782249833004
mexiccana,9.0,4377.888888888889,25.78614466106162
furthermore,17.0,4945.764705882353,24.08514445675086
andrekrvalho,11.0,3921.090909090909,26.396956935462505
ppeeaacchhiiee,16.0,4720.5,24.980677140490698
flavinhomt,2.0,1243.0,22.806724627706828
ToBi-NiGhT,42.0,2971.5714285714284,27.476616796040485
sir_nepel,2.0,2728.5,27.81032599685794
DeMo_BR,2.0,2411.5,27.986836392222482
acideater,13.0,2646.153846153846,25.553445418064054
JoostVanZanten,2.0,4146.0,26.47647323516177
petercrox,1.0,1197.0,25.358395989974937
MrLol,1.0,1441.0,29.00763358778626
lutenshi,10.0,3367.0,25.72859646907416
Suzysgotmynumbe,48.0,3799.7083333333335,25.973272780167278
lubczyklc,30.0,3571.6666666666665,25.36414448807958
a74nh,3.0,3461.6666666666665,25.809412439375972
Hellsbells1993,17.0,4549.117647058823,24.967702622509666
CarolMoneta,6.0,4255.333333333333,22.743936940621456
fyildiz,6.0,3856.6666666666665,23.20526178645082
fibrumsurfer,1.0,311.0,28.826366559485532
clotwo,4.0,8835.75,22.905157458371686
shariramaut,5.0,4562.0,23.40583197982576
Tondati,1.0,1669.0,23.99400838825644
meekaah,48.0,3103.6666666666665,26.660773905138186
Zyrque,1.0,800.0,22.075
CharismelAdonee,12.0,2691.25,24.886382527291673
FannyArdant,8.0,2997.625,26.79753181271019
Wojtek-solo,6.0,5656.333333333333,23.883425671293097
Vastad,10.0,2029.6,23.531025222566598
dark_j2sp,9.0,4225.333333333333,27.18371989687963
trigger_hippie,8.0,3942.5,24.307509235562208
Bhalek,47.0,2502.7872340425533,25.84975329566614
Quartertonality,29.0,3302.310344827586,25.567597314137565
vladtsm,3.0,2871.6666666666665,26.468770094356078
Merqucio,1.0,460.0,26.18913043478261
Jaedayeah,5.0,4152.8,24.46202361216104
windfish55,39.0,3285.6923076923076,24.526227713268458
Thomas19,7.0,2973.4285714285716,23.898345263149533
Last_Ozz,3.0,5097.0,25.83133162733962
MAILA7,3.0,308.6666666666667,19.729785439166466
deadsunproject,9.0,3817.777777777778,21.141379751091804
meow_lv,2.0,2445.5,29.17030187411458
aidan_l,1.0,10274.0,23.076114463694765
joliette,2.0,3826.0,27.024762372992463
matheusito,4.0,4023.0,25.080231101925136
pidouz,31.0,3319.8387096774195,25.56900967139517
piglit44,3.0,2864.3333333333335,27.26239965424092
LLRnR,14.0,1603.357142857143,27.936661521778596
Haxdra,19.0,1566.2105263157894,27.535144705355144
sebp,42.0,3093.3333333333335,25.24001678316492
annenasje,2.0,9062.0,21.704848759215583
patocuakpower,5.0,5637.6,23.378630031533454
ElectricHound,16.0,3063.3125,26.2052283102479
Vette71,4.0,929.25,26.62490345862176
deadflood,2.0,954.0,28.625105512065957
DennisCSUF,3.0,3643.3333333333335,22.82429747484289
Sektor1,7.0,1797.4285714285713,27.86849426944495
Xingu1979,2.0,380.0,22.15622214795009
andypiper,12.0,4000.8333333333335,24.487352277726014
Elkapsypunk,5.0,4133.4,25.93939481472872
YviInsane,1.0,2240.0,25.786160714285714
r1jordan,2.0,3917.0,26.28574156919097
ChrissAaron,1.0,4935.0,25.14468085106383
Moniczkowa,9.0,3272.1111111111113,25.214867130945024
Sivolday,26.0,2478.5,25.828816915070043
GuihValadao,24.0,3647.6666666666665,23.861105729488003
