,r_user_degree,r_avg_pop_choice,r_avg_aud_omni
petersicparker,28.0,3821.9523809523807,25.562274119199838
Apollofury,3.0,2537.0,26.5914653683128
ktrey,11.0,3504.5555555555557,25.84134548026745
Akerbelste,12.0,3745.2,25.715422989684335
thernymous,46.0,2791.7428571428572,26.289860695554328
Paso_fino,3.0,4924.0,25.055665247602274
alex_gri_photo,8.0,2124.5714285714284,26.652448273138095
checkeredlatino,21.0,3765.2105263157896,25.701437791558185
tomasreinerson,5.0,3797.2,25.74924862578688
Octobadger,2.0,3847.0,25.414894538146243
nefeli153,2.0,2706.0,26.331066723331915
tage_01,50.0,3268.3571428571427,26.0349261749429
HellAwaitsMe666,40.0,3248.885714285714,25.909780560432647
recyclingspiral,9.0,2496.0,26.36673178480827
Kr4ken,12.0,3812.3,25.626290907627048
Sophet,1.0,4025.0,25.240076649329318
MandarinGirl,1.0,8991.0,22.719120725750173
Da_MSDvd,3.0,819.0,26.799638989169676
Marceux,1.0,8440.0,22.839627329192545
Toffslaa,2.0,2764.0,26.3314326610123
stmirren37,20.0,3600.0,25.68509584993068
joeyforeigner,1.0,483.0,28.20216606498195
jarnim,17.0,3506.4666666666667,25.788669761315397
mauriciodiniz_,7.0,4347.4,25.278923224234834
inturist,4.0,3013.5,26.0484234517627
drdreus,26.0,4032.2631578947367,25.548777090269063
Klepsus,9.0,3518.285714285714,25.965021297970388
IEatPoison,3.0,3304.0,26.179744261016463
lucasbelchior,10.0,4424.285714285715,25.24566785121478
ChriS_LIAB,8.0,941.5,26.900049105534276
armagedion,33.0,3944.4615384615386,25.595267753414593
DonnieDarko8,7.0,4210.833333333333,25.47849365503676
Thil-Galad,42.0,2753.8064516129034,26.303599673115425
boneca_careca,6.0,3041.75,26.131862173166734
Entripy777,5.0,5262.0,24.71641791044776
schp4wn,10.0,4027.0,25.602711888310193
a4aka,49.0,3030.769230769231,26.309711929026925
tendril,3.0,4432.666666666667,25.64649183803054
puskas1609,2.0,4642.5,25.06732652909027
Audiobinge,1.0,3270.0,25.719545767377838
gogo_hr,47.0,2690.2894736842104,26.576081084659403
websafepallet,2.0,6748.0,23.910246500175063
soisaidallalong,13.0,2968.4444444444443,26.058879498189324
emilperssonhej,8.0,2811.3333333333335,26.296557992443113
phockey21,11.0,4640.222222222223,25.112156007383625
gudjon,1.0,2434.0,26.35240820219361
ochujmojnick,4.0,2763.5,25.85617504733635
Duinn,14.0,3534.0833333333335,25.431275719923097
souln3x,37.0,3404.9310344827586,25.882219901646714
hohz,3.0,3705.0,25.979372197309416
tomasxav,4.0,3202.25,25.775139763931314
Anula_Fox,1.0,4935.0,25.089591567852437
karciaa94,5.0,4287.75,25.3677553410146
livingaround,12.0,5177.416666666667,24.59414320122846
mkvlela,8.0,2422.0,26.258576138730515
Nesland,47.0,3007.9117647058824,25.928365453550406
Freeazzzy,9.0,4436.75,25.355892735012045
robad,13.0,3258.2,26.114364176224303
chipthrasher,2.0,1732.0,26.339957416607522
razdwa3,2.0,7331.0,23.472703191530954
andrejmalis,1.0,2729.0,26.080706179066834
Skrzak,8.0,3662.125,25.67110599210685
Orange_Boy,10.0,2562.5555555555557,26.16653766192623
jotaeme_t,7.0,4669.0,25.352563241428236
kreptoman,26.0,3620.8636363636365,25.66785507537062
sophiewilder,17.0,3776.866666666667,25.575527584867423
radioamor,12.0,3188.4285714285716,26.24660655203918
Tony--,47.0,2824.4615384615386,26.220888971838757
Daimonaz,31.0,2867.6,26.095582868751176
fb75055,4.0,4658.75,25.083988951064384
Rabib,3.0,3780.0,25.680242996508593
Vargathrone,7.0,3235.0,25.869306214075856
sakatii,2.0,2566.5,26.360041208870264
snakeoils,5.0,6258.0,24.29161771049823
Apeiron666,3.0,5032.5,24.729325047828503
notwotwo,1.0,1842.0,26.58695652173913
Listener2m,3.0,3381.0,25.870578595385247
lerfish,10.0,3494.75,25.72288185088034
D1m0K,2.0,1534.5,26.989602470677852
IAmTheYan,1.0,4063.0,25.422858686841394
Verticis_Puer,38.0,3569.0,25.774277163134713
CAH_ek,1.0,243.0,26.858490566037737
findmeinafrica,1.0,523.0,27.616438356164384
aequatorium,3.0,6427.0,24.134293757244578
Ledilan,7.0,4352.166666666667,25.369067465566886
tha_r,1.0,2524.0,26.576692768309535
Living-a-lie,18.0,4221.461538461538,25.406061672579394
lucascgc,1.0,726.0,26.93469387755102
marcoszilli,12.0,2352.9,26.619117818651695
Flovk,10.0,4120.1,25.39023900977536
Mkleyne,3.0,6498.666666666667,24.12886342957866
gambitero,3.0,2223.6666666666665,26.644304371796423
marlonsnoop,3.0,3780.0,25.89529074514711
Drummererft,10.0,3624.375,25.50024757407243
WoLf_digger,38.0,3691.3793103448274,25.75272430602704
paulmccharmley,1.0,3715.0,25.528324388789507
Andre_L-,12.0,5661.833333333333,24.52699762209924
ragnhildbrovold,1.0,5616.0,24.578053435114505
cichlisuite_,1.0,2634.0,26.43100436681223
rhustle,3.0,4988.333333333333,24.93228185759952
LordReaper,24.0,3739.7,25.666542198653936
tlryan,6.0,5376.8,24.44009000349626
misi_schon,3.0,5311.5,24.783107517482517
MushuRocks,2.0,9433.0,22.397634313508732
SamarGO,15.0,5056.909090909091,24.976071145154837
SomethingLost,10.0,3326.75,25.822133923568643
miqueiascoelho,1.0,1799.0,26.572696245733788
Vertigeriano,2.0,361.0,27.95294117647059
AndyNoone,2.0,4303.0,25.625697696798614
walking13,1.0,3530.0,25.758522727272727
Mi_Lan,17.0,3520.9333333333334,25.86734196474189
Z_Y_K,10.0,3354.7,25.861745427510407
flaviaadolfo,3.0,3051.0,25.398901324979118
neilronnie,31.0,3382.6666666666665,25.849694822469363
zemrela_s_letem,2.0,5096.5,25.116794001674926
lightpollutionx,2.0,3739.0,25.830719424460433
teddyfrozevelt,1.0,744.0,27.531697341513294
stefneves,1.0,6881.0,23.663337430854334
deineath,2.0,3065.5,25.884261713362896
kulikov-dm,2.0,5578.0,24.61527549726685
Jegruia,3.0,2440.5,26.606654819286884
neutrinoo,23.0,3473.7,25.828628762070537
fukker_,34.0,3107.6,25.89761228293015
Korvkonungen,5.0,2312.0,26.120699447943046
jonaasxD,7.0,5459.666666666667,24.636432269072433
Katiexxx89,2.0,6486.5,24.034107885281248
TheBrainless,7.0,4535.0,25.51668769099851
simorgk,38.0,3166.9,26.11965535901165
NeonSorcerer,18.0,4717.538461538462,25.14861305559303
cleandemon,3.0,4325.0,24.92832448450426
deadroses,19.0,3539.7894736842104,25.726402754948012
clarkyscored,10.0,3658.6666666666665,25.759803304894913
Graasz,1.0,3144.0,25.97879223580158
Raxemus,3.0,4666.666666666667,25.353859598469402
vate,29.0,3379.0,25.92524513467879
Tchuly,3.0,5512.0,24.75210625877996
bananax0r,13.0,2008.7,26.6171995303928
Dmbltpo,45.0,2804.2368421052633,26.058785530067173
AK-FourtySeven,5.0,6102.666666666667,24.15459769105892
Gigatoreador,23.0,3180.9285714285716,26.06502769437656
Iosulfdine,5.0,6555.6,23.962102713322462
Mewzen,21.0,3506.875,25.698753916326282
PandaPoc,2.0,1755.0,26.646259132525664
ursikoeln,18.0,2602.8,26.296170941998877
ran_ru,30.0,2944.3888888888887,26.093506948168518
Sharpion,7.0,3126.4,25.69534274497327
NiNa_PeRsSoN,50.0,3064.3030303030305,25.987307825929385
ohtheheart,6.0,1638.4,26.506154172594144
byeolight,4.0,2750.0,26.612512483619636
Kabrz54,13.0,3760.7272727272725,25.750295810029783
mimiditca,22.0,2442.764705882353,26.3334173594955
thomasbeste,7.0,3871.0,25.59544875849785
EG-6,5.0,3399.0,25.809450747817152
fernandakampfer,41.0,2743.6666666666665,26.240121216259418
thiagocf2,3.0,1973.5,26.67304162539867
joaninnha,27.0,3161.5,26.06244438682404
ValkyrieX,27.0,2505.8333333333335,26.372043352906445
Alana_Batista,4.0,6911.25,23.961900935624314
desperatedan07,3.0,5645.666666666667,24.74581728271178
ethemcan,1.0,1616.0,27.310238645111625
bradbane,3.0,2737.0,25.77145101440916
mister_delfino,4.0,4871.333333333333,24.38154354076617
Alexkrut,20.0,3136.4375,25.90468880155361
sacred-heart,8.0,3886.125,25.724284664966138
nanite_,6.0,4780.333333333333,25.392755820620845
stormich,25.0,3884.8695652173915,25.604833711743975
inorism,2.0,3126.5,25.69724922364685
sadistkiller,39.0,3182.8571428571427,25.962298036736176
SunsetBastard,1.0,8991.0,22.719120725750173
Der_Internet,8.0,3995.0,25.456110289584995
flipknot666,23.0,4520.461538461538,25.35379606102935
flaviorlc,1.0,966.0,27.168345323741008
haloeighteen,7.0,4352.571428571428,25.472431914530624
menxu87,3.0,5473.0,24.920668699706827
Ziolek,3.0,6929.5,23.76539961296703
marcinxhs,20.0,5071.538461538462,24.79903208072149
Diebug6,7.0,2814.0,26.54887005785969
NClementino,8.0,3508.285714285714,25.673974198780282
misterskeletor,1.0,3530.0,25.758522727272727
missDNA,2.0,7936.0,23.191229078302253
KillJoyVitaliy,3.0,1174.6666666666667,27.33564362864821
iiayoub,11.0,4614.666666666667,25.064172318463395
lowelman,4.0,3794.3333333333335,25.757544839230317
AaronBurger,6.0,3101.5,25.892700391457304
Kati666,3.0,6500.0,23.96534707781574
simonwalls,21.0,4407.571428571428,25.34536614147189
usmanity,14.0,4460.1,25.49541482614673
MasikMasikMasik,3.0,3220.0,25.936246859348742
hella-ella-la,38.0,3338.576923076923,25.94205872970309
tokidoki,29.0,3777.590909090909,25.76097398595243
xDarkJedi375x,6.0,5979.333333333333,24.360200140097835
s33r,13.0,4666.5,25.140495990441185
Midnightsunuk,7.0,2550.0,26.34999152969805
gindala,5.0,4502.8,25.05178784429226
drdavis,1.0,4935.0,25.089591567852437
Divarre,9.0,3892.75,25.25605925600197
Swondie,14.0,3797.6666666666665,25.382934173346353
WiredForMusic,4.0,4337.0,25.169096676666168
flyingace07,1.0,2033.0,26.797169811320753
Perverzion,10.0,5011.285714285715,24.896229726985293
RobbMcK,1.0,4025.0,25.240076649329318
Arthurcobhc,17.0,3318.0,25.97760043332796
Tomsing,10.0,5378.333333333333,24.78722287031694
joehemmings68,41.0,2862.848484848485,26.24871133184497
DJVulpus,39.0,3596.133333333333,25.784511040185617
OmiKell,10.0,4780.888888888889,25.17336468393877
siljuska,42.0,2759.625,26.197019250523358
ChaoSomnia,2.0,1814.0,26.86094045674884
memerider,21.0,3545.5,25.580958170280677
HeNiNnG,6.0,3504.0,25.88109677401265
Jared1695,24.0,3781.0625,25.63112929486103
spoiltcat,7.0,2962.8571428571427,26.263223829556132
matsest,2.0,1733.0,26.407773851590107
olthof,2.0,6840.0,23.920533089056704
marv8396,23.0,2999.5714285714284,26.194382316041647
Zerror-,2.0,4839.5,25.00045606097795
texa1801,30.0,3168.590909090909,25.95377621059222
Wulfenlord,2.0,5719.5,24.850729813949073
Crompsy,1.0,3132.0,25.849295265630648
cuervopagano,8.0,3769.4285714285716,25.57755498393882
t0chkie,24.0,4101.315789473684,25.463166185212305
Slamic4,46.0,3604.9210526315787,25.674192886670888
racuna,2.0,4520.0,24.986724595703595
U-tarou,3.0,5824.5,24.16561105380023
margie_margot,23.0,3390.470588235294,25.905967370563676
baby_kawaii_yu,10.0,2728.3,26.116708192318413
SergeySteblyov,6.0,1385.0,27.147805101283563
Alexander_Kn,37.0,3275.9310344827586,25.65081403656621
littlestar19,11.0,3027.2727272727275,26.171328585111645
HeronPetitPasTa,1.0,8991.0,22.719120725750173
rgoudie,1.0,1032.0,26.86985391766268
mutt91,3.0,2419.3333333333335,26.70342467722284
duffe,2.0,1712.0,26.64729255022919
shewasadiver,18.0,3366.25,25.93446605304676
hamitsuka,6.0,3234.1666666666665,25.857623218402804
picturemepurple,7.0,4669.0,25.53945071166957
BrovarSpirytus,5.0,2526.0,26.282961393083987
sannus,14.0,3503.8333333333335,25.999769920160134
glauschwuffel,6.0,3336.6666666666665,25.631457118568175
lis212,1.0,3705.0,25.979372197309416
Tobidopi,4.0,2407.5,25.583508845530428
nineteen999,2.0,2769.0,26.34188986761712
sicksadworldd,3.0,2068.5,26.952918497246323
SepulchralSea,6.0,4840.8,25.084271523299783
ASPERGILLOSIS,41.0,3080.285714285714,26.159973596531895
LinouTheQuill,19.0,3453.8823529411766,25.88664142389925
Verness,1.0,3308.0,25.65615462868769
ksooner08,2.0,1500.0,26.90596137699412
arzolad,2.0,2085.0,26.696433110729416
itsaiddestroy,1.0,2169.0,26.38876772082879
RichXTuta,11.0,3989.1,25.593141391136776
Newfokuse,4.0,4719.0,25.23304758274661
qwertywert42,4.0,2829.0,25.700689202944897
plague_upon,19.0,3001.0,26.02865904169851
stark,4.0,3062.5,25.352893379561273
DayToEnd,43.0,3057.0,26.030649843567073
kroketti,5.0,2784.3333333333335,26.623005957152
Thritch,1.0,3631.0,25.406930389451087
sneedless,3.0,1236.0,27.358246172428952
Solomka12,6.0,2715.2,26.263417147411907
DestinyBond,3.0,1572.5,25.774586859608345
drche,16.0,3881.1111111111113,25.47103744004598
soldadojorge,6.0,2740.0,26.38161188765572
ua,10.0,4690.25,25.209864044843258
dreamsndesires,6.0,2287.25,26.797482636357138
nofx_ivan,17.0,4375.923076923077,25.257195541664416
sullyj3,6.0,4374.25,25.187585881782972
lorient,3.0,5189.666666666667,24.953794616737326
dansebert,11.0,2595.375,26.154911720889423
Steel-Patras,8.0,2106.1666666666665,26.788479195960722
parfy66,18.0,3132.0666666666666,25.932881523803395
DrM94,43.0,3112.5135135135133,26.04643941038819
Lai_del_Ombre,5.0,3478.4,25.796594640282432
elchico07,4.0,3234.5,25.858387978386695
AnelkaTom,1.0,5616.0,24.578053435114505
chi500,2.0,6969.0,23.87660581742054
Gretzional,40.0,3371.181818181818,25.752954053041115
Satyr_84,7.0,4588.333333333333,25.23885693748686
scottyloo,11.0,4979.857142857143,24.888429381547187
MercuryMay1986,12.0,3767.4,25.664093054036936
tastycakes1,32.0,3045.0,25.88665410335367
monojoe,3.0,3437.6666666666665,25.900414796847247
gosuvart,1.0,379.0,27.546341463414635
I_Noiseferatu,10.0,3718.75,25.674306612289605
The_Ajan,7.0,2831.6,26.043023324543743
Nienor77,41.0,3228.0588235294117,25.856107356780175
benlindell,22.0,3210.0526315789475,26.07673858950912
Metalypsis,1.0,3132.0,25.849295265630648
dem0nfrag,12.0,3364.3,25.876469882759135
xxxaxa,4.0,3204.6666666666665,26.17164680433967
ramoneska88,9.0,4760.571428571428,24.920458309907342
Alejandro293,2.0,2471.5,26.44575791388706
vdbiesen,2.0,3838.0,25.557398544078872
landlakedphatos,1.0,3715.0,25.528324388789507
vromerov,1.0,1222.0,27.044228694714132
KNHRX,48.0,2574.9714285714285,26.190368222463288
SharadaKirk,33.0,2810.035714285714,26.114228307333228
Steentje,24.0,4288.0,25.150354251993086
il_MaNZo,4.0,1824.6666666666667,26.834114528926705
Kristian_Serkis,4.0,4606.0,25.148281462836678
bradyohalloran,22.0,2255.315789473684,26.565961331101615
rolanttt,3.0,579.0,28.009465524275804
Hellstormen,19.0,3058.4375,26.229943178405247
HurricanKK,5.0,3353.4,25.396492143618012
autolysis,2.0,5580.0,24.55394422328948
WTSX,3.0,3890.3333333333335,25.16304735661845
little_ghost,2.0,4248.5,25.48678803798298
MrYun,1.0,3631.0,25.406930389451087
Sylvanas,14.0,4322.25,25.508732896951937
lostcityiram,6.0,4521.75,25.073158871816048
NiUz,3.0,2070.3333333333335,26.575698182054087
allesannie,3.0,1252.0,27.026844324860697
lola_ae,42.0,3029.1714285714284,25.95175558312336
przemzarz,7.0,3032.8,25.804516427692892
progvolution,36.0,3594.75,25.737889626164648
dbeee,2.0,9433.0,22.397634313508732
selwyn,5.0,5786.0,24.398013490870035
pbjg,3.0,3695.3333333333335,25.5099002085756
polydistorsion,1.0,2702.0,26.562286689419796
the_tomas,2.0,2071.0,26.94864396999423
ozonrising,11.0,2764.625,26.131145217978762
luke39,3.0,333.0,28.1
Odysseulysses,4.0,8251.333333333334,22.96686635785187
novarock,8.0,5075.4,24.822479445321207
yoshistarscream,1.0,8991.0,22.719120725750173
pistashyo,34.0,2570.16,26.095947329854315
Rizeey,1.0,2281.0,26.865641025641025
beeflin,9.0,3872.285714285714,25.51422390099924
duplex2000,6.0,3902.4,25.446353568365744
neworderwave,6.0,4169.333333333333,25.268985961384285
Leoodcc,3.0,5158.5,24.520332471340758
Himsotep,13.0,3126.0,26.041320245038456
Night_Driver,26.0,3024.0434782608695,25.942711898098775
newdealrj,4.0,5344.666666666667,24.75387746804525
vossi25,6.0,3654.5,25.91487121881127
bernardoarenari,4.0,3586.5,25.313505048215358
sbohannon,1.0,3917.0,25.49394536750211
juicyhe4rt,16.0,3735.6153846153848,25.583278757506186
pqpaulinho,22.0,4318.0625,25.284364016662618
chansonsdamour,7.0,5231.0,24.715038514302275
geluwzever,16.0,4631.538461538462,25.138750263311763
Ratvi,2.0,4660.5,25.27871281621196
Fella1017,1.0,422.0,29.087155963302752
monomonki,7.0,4199.285714285715,25.30372475261228
Risy009,41.0,3182.0625,25.856828974007012
Social_Ghost,49.0,3029.972972972973,26.03814450697145
hunky34,1.0,3300.0,25.879158180583843
IronTwin,47.0,3538.4054054054054,25.90288598418245
Kah-Z,3.0,4055.3333333333335,25.721927791299724
BTWsister,20.0,4170.2,25.261023642029418
pliksu,47.0,2821.9714285714285,26.312133364235308
BrainMaster,1.0,8440.0,22.839627329192545
thefriendlydude,5.0,5093.75,24.722405922147413
lennson1,26.0,3286.7,25.938790275070726
mkk-b,1.0,2729.0,26.080706179066834
Leonardo-Rivera,2.0,3300.0,25.879158180583843
MarVeroM,5.0,4243.0,25.236889934326648
Salione,1.0,501.0,26.83582089552239
danhauk,5.0,2267.25,25.997073612838506
Arostar,3.0,245.66666666666666,27.801566038956835
AutumnFlames,11.0,4881.1,24.959395785805544
mitre,1.0,4935.0,25.089591567852437
crimeschneck,27.0,2757.6666666666665,26.24279569691011
Chanpignon,3.0,4943.666666666667,25.279143132012553
eternalmaw,6.0,2408.4,25.5032583815
alian,43.0,3297.625,25.84821324670817
AngelInTheDark_,13.0,3902.0,25.456050300302035
rubeen_silvaa,11.0,3905.4285714285716,25.558800725561078
steniogalvao,1.0,1004.0,27.147727272727273
Rygielska,18.0,2662.294117647059,26.15470132644992
mlodyjamraj,11.0,2856.375,25.94989230910152
BiancaPinheiro,4.0,1418.75,26.80981759668423
Ettanin,3.0,5776.333333333333,24.723248323538417
fantomeen,13.0,4284.4,25.38931590808128
the_inimitable,6.0,1358.75,26.94828220319972
Luulokuningas,2.0,6235.0,24.229175018308062
maurinoog,6.0,5060.666666666667,24.91383588204469
jtap,2.0,9433.0,22.397634313508732
Squirel,12.0,4562.9,25.261890926526203
weepingminatour,1.0,2238.0,26.66
TataVita,5.0,4920.8,24.94808969647405
nak_Zeroabsolu,8.0,4064.6666666666665,25.500332010708675
agjguti,5.0,1690.25,26.99384547399145
alfapp,28.0,2992.1666666666665,26.12175334823441
azakan,14.0,3875.6363636363635,25.56195494837863
LostSmallMind,3.0,2045.0,26.484317080125464
goldfishclowns,40.0,3238.4848484848485,25.959426296065782
Loki-Afro,38.0,3545.52,25.77035530093516
atmssphero,27.0,4006.5652173913045,25.690727544371658
GizzmoAsus,4.0,3150.0,26.38174494298808
sheburon,34.0,2955.8,26.19743639364833
NinoSomnifer,33.0,3159.2916666666665,25.75894771626767
MrUnBreakable,5.0,3814.25,25.65656327312025
himanshujindal,47.0,3333.2432432432433,25.919381960899955
Nomatch4me,1.0,11031.0,21.538475993610824
fuga45,7.0,2332.3333333333335,26.669966394988133
_nadia,25.0,3957.125,25.495784765260186
theblairbetch,3.0,1779.3333333333333,26.68339542617525
Lipesoares,4.0,5804.666666666667,24.462319370887723
svu_2020,1.0,11031.0,21.538475993610824
ButterflyGirll,6.0,5580.8,24.57749237428672
SkylineSam97,4.0,4809.75,24.975862818202078
haroldgay,2.0,6238.5,24.224369038300583
blitzenius,6.0,3612.25,25.875614281135277
Tygers_Pan_Tang,2.0,3818.5,25.825939128636115
TheEyesChoir,3.0,6648.333333333333,23.822634044604722
zufanek,15.0,2688.8333333333335,26.36826721945677
misssuomi,2.0,5013.5,24.83632487588562
Anuspedro,2.0,4631.0,25.098230014260547
edwardchanlmao,1.0,1317.0,26.544291338582678
Mart1z,6.0,1721.0,26.69869869471788
grandeabobora,2.0,5616.0,24.578053435114505
Wilberface,2.0,5056.0,24.85747863247863
hubas,10.0,3105.714285714286,25.885603839077017
infinity-inc,6.0,2668.6,26.457332494018893
Boemmel666,40.0,3531.3529411764707,25.766514831618387
alhric,13.0,4823.333333333333,25.01981226802711
Thurston_bass,16.0,3047.9285714285716,25.941753121812177
m0sherpt,6.0,5360.666666666667,24.59032561436476
KKRamone,19.0,3729.4285714285716,25.574399991529134
soie,31.0,3755.24,25.60889364845627
shampooriotx,5.0,4952.666666666667,25.112599024969345
Daigo-Sama,9.0,5037.833333333333,24.80673025990208
PiaIsNobody,1.0,670.0,28.32470588235294
Miketrevis,9.0,4582.6,25.024501654333985
warrenewilson,1.0,8991.0,22.719120725750173
dopevein,2.0,3830.5,25.51282654843733
tero9,18.0,3873.866666666667,25.366126090174944
Evelinemurer,1.0,2392.0,26.4247311827957
DONALBA,1.0,8440.0,22.839627329192545
SorrowScavenger,16.0,2523.1428571428573,26.35255787152959
maraz,39.0,2680.064516129032,26.410582021712834
Aliszia,42.0,2690.705882352941,26.301717453486244
MaxRain,49.0,2505.030303030303,26.226676674899426
plomper,1.0,2169.0,26.38876772082879
Akri0n,5.0,5258.0,24.74449079818504
grafonola,6.0,4351.5,25.526078247025865
lehcristine,22.0,3997.8823529411766,25.516650463309727
g-spin,1.0,777.0,28.4618320610687
Inezzza,1.0,7093.0,23.807692307692307
makaully,1.0,5262.0,24.71641791044776
jedphelym,23.0,4421.5,25.26007539048643
mlattu,4.0,2928.5,28.309645274258283
radioehead,1.0,9433.0,22.397634313508732
kozaihod,1.0,1732.0,26.339957416607522
vinissal,7.0,1930.0,26.370385152900745
Andriellyf,9.0,4473.285714285715,24.884644710170644
